periodo,id_categoria,categoria,variacao_mensal_pct,precip_nordeste_mm,precip_nordeste_mm_lag1,precip_nordeste_mm_lag2,precip_nordeste_mm_lag3,precip_nordeste_mm_lag6,precip_sul_mm,precip_sul_mm_lag1,precip_sul_mm_lag2,precip_sul_mm_lag3,precip_sul_mm_lag6,ano,mes
201505,aves_ovos,IPCA - Aves e ovos,4.9906,137.45555555555555,118.8777777777778,172.58888888888887,125.17777777777776,,135.20000000000002,49.43333333333334,140.6,232.4,,2015,5
201506,aves_ovos,IPCA - Aves e ovos,5.1104,124.38888888888889,137.45555555555555,118.8777777777778,172.58888888888887,,129.5,135.20000000000002,49.43333333333334,140.6,,2015,6
201507,aves_ovos,IPCA - Aves e ovos,-4.7636,113.15555555555557,124.38888888888889,137.45555555555555,118.8777777777778,41.24444444444444,184.46666666666667,129.5,135.20000000000002,49.43333333333334,217.70000000000002,2015,7
201508,aves_ovos,IPCA - Aves e ovos,-1.4207,40.81111111111111,113.15555555555557,124.38888888888889,137.45555555555555,125.17777777777776,57.699999999999996,184.46666666666667,129.5,135.20000000000002,232.4,2015,8
201509,aves_ovos,IPCA - Aves e ovos,-4.5597,20.744444444444444,40.81111111111111,113.15555555555557,124.38888888888889,172.58888888888887,168.9,57.699999999999996,184.46666666666667,129.5,140.6,2015,9
201510,aves_ovos,IPCA - Aves e ovos,0.7895,15.566666666666666,20.744444444444444,40.81111111111111,113.15555555555557,118.8777777777778,202.73333333333335,168.9,57.699999999999996,184.46666666666667,49.43333333333334,2015,10
201511,aves_ovos,IPCA - Aves e ovos,1.234,6.322222222222222,15.566666666666666,20.744444444444444,40.81111111111111,137.45555555555555,172.83333333333334,202.73333333333335,168.9,57.699999999999996,135.20000000000002,2015,11
201512,aves_ovos,IPCA - Aves e ovos,7.8879,44.97777777777778,6.322222222222222,15.566666666666666,20.744444444444444,124.38888888888889,244.4,172.83333333333334,202.73333333333335,168.9,129.5,2015,12
201601,aves_ovos,IPCA - Aves e ovos,6.5798,162.77777777777777,44.97777777777778,6.322222222222222,15.566666666666666,113.15555555555557,114.76666666666667,244.4,172.83333333333334,202.73333333333335,184.46666666666667,2016,1
201602,aves_ovos,IPCA - Aves e ovos,8.6409,103.48888888888888,162.77777777777777,44.97777777777778,6.322222222222222,40.81111111111111,192.86666666666665,114.76666666666667,244.4,172.83333333333334,57.699999999999996,2016,2
201603,aves_ovos,IPCA - Aves e ovos,1.723,136.75555555555556,103.48888888888888,162.77777777777777,44.97777777777778,20.744444444444444,181.1,192.86666666666665,114.76666666666667,244.4,168.9,2016,3
201604,aves_ovos,IPCA - Aves e ovos,-0.3286,123.32222222222224,136.75555555555556,103.48888888888888,162.77777777777777,15.566666666666666,112.03333333333335,181.1,192.86666666666665,114.76666666666667,202.73333333333335,2016,4
201605,aves_ovos,IPCA - Aves e ovos,-2.3127,136.92222222222222,123.32222222222224,136.75555555555556,103.48888888888888,6.322222222222222,106.56666666666666,112.03333333333335,181.1,192.86666666666665,172.83333333333334,2016,5
201606,aves_ovos,IPCA - Aves e ovos,4.0474,78.44444444444444,136.92222222222222,123.32222222222224,136.75555555555556,44.97777777777778,64.93333333333334,106.56666666666666,112.03333333333335,181.1,244.4,2016,6
201607,aves_ovos,IPCA - Aves e ovos,-0.6034,45.25555555555556,78.44444444444444,136.92222222222222,123.32222222222224,162.77777777777777,69.5,64.93333333333334,106.56666666666666,112.03333333333335,114.76666666666667,2016,7
201608,aves_ovos,IPCA - Aves e ovos,1.099,30.577777777777776,45.25555555555556,78.44444444444444,136.92222222222222,103.48888888888888,140.46666666666667,69.5,64.93333333333334,106.56666666666666,192.86666666666665,2016,8
201609,aves_ovos,IPCA - Aves e ovos,0.7358,27.444444444444443,30.577777777777776,45.25555555555556,78.44444444444444,136.75555555555556,74.0,140.46666666666667,69.5,64.93333333333334,181.1,2016,9
201610,aves_ovos,IPCA - Aves e ovos,0.1414,20.055555555555557,27.444444444444443,30.577777777777776,45.25555555555556,123.32222222222224,144.63333333333333,74.0,140.46666666666667,69.5,112.03333333333335,2016,10
201611,aves_ovos,IPCA - Aves e ovos,-2.1575,22.700000000000003,20.055555555555557,27.444444444444443,30.577777777777776,136.92222222222222,85.86666666666667,144.63333333333333,74.0,140.46666666666667,106.56666666666666,2016,11
201612,aves_ovos,IPCA - Aves e ovos,-1.2384,49.422222222222224,22.700000000000003,20.055555555555557,27.444444444444443,78.44444444444444,162.20000000000002,85.86666666666667,144.63333333333333,74.0,64.93333333333334,2016,12
201701,aves_ovos,IPCA - Aves e ovos,-1.0494,104.71111111111112,49.422222222222224,22.700000000000003,20.055555555555557,45.25555555555556,162.23333333333332,162.20000000000002,85.86666666666667,144.63333333333333,69.5,2017,1
201702,aves_ovos,IPCA - Aves e ovos,-2.6649,129.8777777777778,104.71111111111112,49.422222222222224,22.700000000000003,30.577777777777776,123.63333333333334,162.23333333333332,162.20000000000002,85.86666666666667,140.46666666666667,2017,2
201703,aves_ovos,IPCA - Aves e ovos,-0.3438,214.16666666666666,129.8777777777778,104.71111111111112,49.422222222222224,27.444444444444443,103.96666666666665,123.63333333333334,162.23333333333332,162.20000000000002,74.0,2017,3
201704,aves_ovos,IPCA - Aves e ovos,0.9919,196.46666666666667,214.16666666666666,129.8777777777778,104.71111111111112,20.055555555555557,104.43333333333334,103.96666666666665,123.63333333333334,162.23333333333332,144.63333333333333,2017,4
201705,aves_ovos,IPCA - Aves e ovos,1.1655,233.67777777777778,196.46666666666667,214.16666666666666,129.8777777777778,22.700000000000003,192.83333333333334,104.43333333333334,103.96666666666665,123.63333333333334,85.86666666666667,2017,5
201706,aves_ovos,IPCA - Aves e ovos,-2.4208,157.9888888888889,233.67777777777778,196.46666666666667,214.16666666666666,49.422222222222224,153.06666666666666,192.83333333333334,104.43333333333334,103.96666666666665,162.20000000000002,2017,6
201707,aves_ovos,IPCA - Aves e ovos,-1.1043,184.63333333333333,157.9888888888889,233.67777777777778,196.46666666666667,104.71111111111112,18.566666666666666,153.06666666666666,192.83333333333334,104.43333333333334,162.23333333333332,2017,7
201708,aves_ovos,IPCA - Aves e ovos,-3.3061,64.1888888888889,184.63333333333333,157.9888888888889,233.67777777777778,129.8777777777778,76.36666666666666,18.566666666666666,153.06666666666666,192.83333333333334,123.63333333333334,2017,8
201709,aves_ovos,IPCA - Aves e ovos,-1.5779,68.48888888888888,64.1888888888889,184.63333333333333,157.9888888888889,214.16666666666666,103.06666666666666,76.36666666666666,18.566666666666666,153.06666666666666,103.96666666666665,2017,9
201710,aves_ovos,IPCA - Aves e ovos,-0.7732,45.68888888888889,68.48888888888888,64.1888888888889,184.63333333333333,196.46666666666667,167.36666666666667,103.06666666666666,76.36666666666666,18.566666666666666,104.43333333333334,2017,10
201711,aves_ovos,IPCA - Aves e ovos,-2.2587,37.52222222222222,45.68888888888889,68.48888888888888,64.1888888888889,233.67777777777778,118.0,167.36666666666667,103.06666666666666,76.36666666666666,192.83333333333334,2017,11
201712,aves_ovos,IPCA - Aves e ovos,-0.577,67.25555555555555,37.52222222222222,45.68888888888889,68.48888888888888,157.9888888888889,140.16666666666666,118.0,167.36666666666667,103.06666666666666,153.06666666666666,2017,12
201801,aves_ovos,IPCA - Aves e ovos,2.8934,120.67777777777776,67.25555555555555,37.52222222222222,45.68888888888889,184.63333333333333,171.9666666666667,140.16666666666666,118.0,167.36666666666667,18.566666666666666,2018,1
201802,aves_ovos,IPCA - Aves e ovos,3.3707,213.72222222222223,120.67777777777776,67.25555555555555,37.52222222222222,64.1888888888889,98.46666666666665,171.9666666666667,140.16666666666666,118.0,76.36666666666666,2018,2
201803,aves_ovos,IPCA - Aves e ovos,-3.2423,170.17777777777778,213.72222222222223,120.67777777777776,67.25555555555555,68.48888888888888,154.70000000000002,98.46666666666665,171.9666666666667,140.16666666666666,103.06666666666666,2018,3
201804,aves_ovos,IPCA - Aves e ovos,-0.237,249.4888888888889,170.17777777777778,213.72222222222223,120.67777777777776,45.68888888888889,32.833333333333336,154.70000000000002,98.46666666666665,171.9666666666667,167.36666666666667,2018,4
201805,aves_ovos,IPCA - Aves e ovos,0.3741,155.58888888888887,249.4888888888889,170.17777777777778,213.72222222222223,37.52222222222222,49.56666666666666,32.833333333333336,154.70000000000002,98.46666666666665,118.0,2018,5
201806,aves_ovos,IPCA - Aves e ovos,3.8334,90.58888888888889,155.58888888888887,249.4888888888889,170.17777777777778,67.25555555555555,88.36666666666667,49.56666666666666,32.833333333333336,154.70000000000002,140.16666666666666,2018,6
201807,aves_ovos,IPCA - Aves e ovos,-5.3819,106.25555555555555,90.58888888888889,155.58888888888887,249.4888888888889,120.67777777777776,93.59999999999998,88.36666666666667,49.56666666666666,32.833333333333336,171.9666666666667,2018,7
201808,aves_ovos,IPCA - Aves e ovos,-0.2243,50.08888888888889,106.25555555555555,90.58888888888889,155.58888888888887,213.72222222222223,84.60000000000001,93.59999999999998,88.36666666666667,49.56666666666666,98.46666666666665,2018,8
201809,aves_ovos,IPCA - Aves e ovos,-0.2193,36.96666666666667,50.08888888888889,106.25555555555555,90.58888888888889,170.17777777777778,141.70000000000002,84.60000000000001,93.59999999999998,88.36666666666667,154.70000000000002,2018,9
201810,aves_ovos,IPCA - Aves e ovos,0.6092,34.644444444444446,36.96666666666667,50.08888888888889,106.25555555555555,249.4888888888889,145.29999999999998,141.70000000000002,84.60000000000001,93.59999999999998,32.833333333333336,2018,10
201811,aves_ovos,IPCA - Aves e ovos,2.914,80.63333333333334,34.644444444444446,36.96666666666667,50.08888888888889,155.58888888888887,101.36666666666667,145.29999999999998,141.70000000000002,84.60000000000001,49.56666666666666,2018,11
201812,aves_ovos,IPCA - Aves e ovos,2.7052,103.41111111111111,80.63333333333334,34.644444444444446,36.96666666666667,90.58888888888889,90.76666666666667,101.36666666666667,145.29999999999998,141.70000000000002,88.36666666666667,2018,12
201901,aves_ovos,IPCA - Aves e ovos,0.6461,135.39999999999998,103.41111111111111,80.63333333333334,34.644444444444446,106.25555555555555,124.2,90.76666666666667,101.36666666666667,145.29999999999998,93.59999999999998,2019,1
201902,aves_ovos,IPCA - Aves e ovos,-0.2651,189.37777777777777,135.39999999999998,103.41111111111111,80.63333333333334,50.08888888888889,146.53333333333333,124.2,90.76666666666667,101.36666666666667,84.60000000000001,2019,2
201903,aves_ovos,IPCA - Aves e ovos,6.491,299.18888888888887,189.37777777777777,135.39999999999998,103.41111111111111,36.96666666666667,105.73333333333333,146.53333333333333,124.2,90.76666666666667,141.70000000000002,2019,3
201904,aves_ovos,IPCA - Aves e ovos,3.5481,275.8111111111111,299.18888888888887,189.37777777777777,135.39999999999998,34.644444444444446,117.26666666666667,105.73333333333333,146.53333333333333,124.2,145.29999999999998,2019,4
201905,aves_ovos,IPCA - Aves e ovos,-1.2099,131.56666666666666,275.8111111111111,299.18888888888887,189.37777777777777,80.63333333333334,203.9333333333333,117.26666666666667,105.73333333333333,146.53333333333333,101.36666666666667,2019,5
201906,aves_ovos,IPCA - Aves e ovos,-2.483,176.89999999999998,131.56666666666666,275.8111111111111,299.18888888888887,103.41111111111111,63.133333333333326,203.9333333333333,117.26666666666667,105.73333333333333,90.76666666666667,2019,6
201907,aves_ovos,IPCA - Aves e ovos,-1.0597,135.17777777777778,176.89999999999998,131.56666666666666,275.8111111111111,135.39999999999998,68.43333333333334,63.133333333333326,203.9333333333333,117.26666666666667,124.2,2019,7
201908,aves_ovos,IPCA - Aves e ovos,-2.333,62.42222222222222,135.17777777777778,176.89999999999998,131.56666666666666,189.37777777777777,40.56666666666667,68.43333333333334,63.133333333333326,203.9333333333333,146.53333333333333,2019,8
201909,aves_ovos,IPCA - Aves e ovos,-3.003,50.488888888888894,62.42222222222222,135.17777777777778,176.89999999999998,299.18888888888887,109.93333333333334,40.56666666666667,68.43333333333334,63.133333333333326,105.73333333333333,2019,9
201910,aves_ovos,IPCA - Aves e ovos,-1.2405,44.77777777777778,50.488888888888894,62.42222222222222,135.17777777777778,275.8111111111111,129.29999999999998,109.93333333333334,40.56666666666667,68.43333333333334,117.26666666666667,2019,10
201911,aves_ovos,IPCA - Aves e ovos,1.0361,38.3,44.77777777777778,50.488888888888894,62.42222222222222,131.56666666666666,121.39999999999999,129.29999999999998,109.93333333333334,40.56666666666667,203.9333333333333,2019,11
201912,aves_ovos,IPCA - Aves e ovos,8.6157,49.666666666666664,38.3,44.77777777777778,50.488888888888894,176.89999999999998,66.56666666666666,121.39999999999999,129.29999999999998,109.93333333333334,63.133333333333326,2019,12
202001,aves_ovos,IPCA - Aves e ovos,0.3453,150.94444444444446,49.666666666666664,38.3,44.77777777777778,135.17777777777778,166.70000000000002,66.56666666666666,121.39999999999999,129.29999999999998,68.43333333333334,2020,1
202002,aves_ovos,IPCA - Aves e ovos,4.1847,185.1222222222222,150.94444444444446,49.666666666666664,38.3,62.42222222222222,114.56666666666666,166.70000000000002,66.56666666666666,121.39999999999999,40.56666666666667,2020,2
202003,aves_ovos,IPCA - Aves e ovos,-3.2683,282.65555555555557,185.1222222222222,150.94444444444446,49.666666666666664,50.488888888888894,49.73333333333333,114.56666666666666,166.70000000000002,66.56666666666666,109.93333333333334,2020,3
202004,aves_ovos,IPCA - Aves e ovos,3.6748,220.44444444444446,282.65555555555557,185.1222222222222,150.94444444444446,44.77777777777778,33.699999999999996,49.73333333333333,114.56666666666666,166.70000000000002,129.29999999999998,2020,4
202005,aves_ovos,IPCA - Aves e ovos,4.4151,219.42222222222222,220.44444444444446,282.65555555555557,185.1222222222222,38.3,86.33333333333333,33.699999999999996,49.73333333333333,114.56666666666666,121.39999999999999,2020,5
202006,aves_ovos,IPCA - Aves e ovos,0.1125,128.60000000000002,219.42222222222222,220.44444444444446,282.65555555555557,49.666666666666664,157.53333333333333,86.33333333333333,33.699999999999996,49.73333333333333,66.56666666666666,2020,6
202007,aves_ovos,IPCA - Aves e ovos,-2.8378,106.63333333333334,128.60000000000002,219.42222222222222,220.44444444444446,150.94444444444446,114.7,157.53333333333333,86.33333333333333,33.699999999999996,166.70000000000002,2020,7
202008,aves_ovos,IPCA - Aves e ovos,0.1179,49.37777777777777,106.63333333333334,128.60000000000002,219.42222222222222,185.1222222222222,94.13333333333333,114.7,157.53333333333333,86.33333333333333,114.56666666666666,2020,8
202009,aves_ovos,IPCA - Aves e ovos,4.009,41.099999999999994,49.37777777777777,106.63333333333334,128.60000000000002,282.65555555555557,101.76666666666667,94.13333333333333,114.7,157.53333333333333,49.73333333333333,2020,9
202010,aves_ovos,IPCA - Aves e ovos,1.9621,31.400000000000002,41.099999999999994,49.37777777777777,106.63333333333334,220.44444444444446,99.16666666666667,101.76666666666667,94.13333333333333,114.7,33.699999999999996,2020,10
202011,aves_ovos,IPCA - Aves e ovos,3.9041,92.12222222222222,31.400000000000002,41.099999999999994,49.37777777777777,219.42222222222222,125.2,99.16666666666667,101.76666666666667,94.13333333333333,86.33333333333333,2020,11
202012,aves_ovos,IPCA - Aves e ovos,2.9579,48.955555555555556,92.12222222222222,31.400000000000002,41.099999999999994,128.60000000000002,178.76666666666665,125.2,99.16666666666667,101.76666666666667,157.53333333333333,2020,12
202101,aves_ovos,IPCA - Aves e ovos,1.2817,74.37777777777778,48.955555555555556,92.12222222222222,31.400000000000002,106.63333333333334,212.10000000000002,178.76666666666665,125.2,99.16666666666667,114.7,2021,1
