periodo,ano,mes,id_variavel,variavel,unidade,id_categoria,categoria,valor
202410,2024,10,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.0126
202411,2024,11,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.004
202412,2024,12,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,4.0065
202501,2025,1,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.7198
202502,2025,2,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,2.2819
202503,2025,3,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.8672
202504,2025,4,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,3.2256
202505,2025,5,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.8265
202506,2025,6,2265,IPCA - Variacao mensal,%,oleos,IPCA - Oleos e gorduras,-1.2481
201501,2015,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,7.262
201502,2015,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.5939
201503,2015,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.0599
201504,2015,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.7248
201505,2015,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.4162
201506,2015,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.8685
201507,2015,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.2986
201508,2015,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.4597
201509,2015,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.2782
201510,2015,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.0989
201511,2015,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,9.2246
201512,2015,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,4.1592
201601,2016,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,14.9721
201602,2016,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.8931
201603,2016,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.3791
201604,2016,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.8359
201605,2016,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.2548
201606,2016,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.5399
201607,2016,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.2319
201608,2016,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.8785
201609,2016,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.371
201610,2016,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-5.4417
201611,2016,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.0389
201612,2016,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.1381
201701,2017,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.2177
201702,2017,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.712
201703,2017,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.2881
201704,2017,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.884
201705,2017,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.1325
201706,2017,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-4.1772
201707,2017,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.1284
201708,2017,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.1855
201709,2017,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.407
201710,2017,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.5012
201711,2017,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.1246
201712,2017,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.1971
201801,2018,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,9.6716
201802,2018,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.8776
201803,2018,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.9983
201804,2018,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.566
201805,2018,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.5816
201806,2018,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.0685
201807,2018,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-5.4913
201808,2018,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.2092
201809,2018,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.1721
201810,2018,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,4.7239
201811,2018,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,5.4458
201812,2018,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.1629
201901,2019,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.0031
201902,2019,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.103
201903,2019,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,11.0867
201904,2019,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.5435
201905,2019,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.0575
201906,2019,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-6.6489
201907,2019,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.2376
201908,2019,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.5213
201909,2019,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.1007
201910,2019,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,5.2142
201912,2019,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,7.239
202001,2020,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.9561
202002,2020,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.2877
202003,2020,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.4919
202004,2020,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.681
202005,2020,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-6.3841
202006,2020,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.122
202007,2020,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.1088
202008,2020,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.4846
202009,2020,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.5595
202010,2020,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,10.0323
202011,2020,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,16.7509
202012,2020,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.3494
202101,2021,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.8001
202102,2021,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.7229
202103,2021,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.8058
202104,2021,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.1313
202105,2021,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.1549
202106,2021,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.5525
202107,2021,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.4513
202108,2021,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.1018
202109,2021,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.8783
202110,2021,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,4.2807
202111,2021,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.8848
202112,2021,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.6441
202201,2022,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,6.3598
202202,2022,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.496
202203,2022,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,5.018
202204,2022,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,5.2366
202205,2022,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-6.0967
202206,2022,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.2901
202207,2022,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.7976
202208,2022,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.0769
202209,2022,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.3047
202210,2022,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.7287
202211,2022,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.8753
202212,2022,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.328
202301,2023,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.1304
202302,2023,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.369
202303,2023,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.6708
202304,2023,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.4284
202305,2023,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-1.9049
202306,2023,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.2888
202307,2023,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.0364
202308,2023,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.3491
202309,2023,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-4.0262
202310,2023,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.1806
202311,2023,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,3.0598
202312,2023,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,4.6676
202401,2024,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,6.2656
202402,2024,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.0822
202403,2024,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.7777
202404,2024,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-2.6388
202405,2024,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.294
202406,2024,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.2116
202407,2024,7,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-6.0385
202408,2024,8,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-3.0491
202409,2024,9,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.392
202410,2024,10,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,4.1816
202411,2024,11,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,4.3879
202412,2024,12,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,0.1266
202501,2025,1,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.7277
202502,2025,2,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,2.152
202503,2025,3,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,1.3402
202504,2025,4,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.8701
202505,2025,5,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.1946
202506,2025,6,2265,IPCA - Variacao mensal,%,panificados,IPCA - Panificados,-0.1266
201501,2015,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.1354
201502,2015,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.244
201503,2015,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.4503
201504,2015,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.8425
201505,2015,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",7.0509
201506,2015,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.0772
201507,2015,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.4372
201508,2015,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.0353
201509,2015,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.7656
201510,2015,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.2138
201511,2015,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.5408
201512,2015,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.6833
201601,2016,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.5829
201602,2016,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.498
201603,2016,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.4078
201604,2016,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.5668
201605,2016,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-4.0884
201606,2016,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",10.13
201607,2016,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-4.3455
201608,2016,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.1595
201609,2016,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.7633
201610,2016,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.8501
201611,2016,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.9082
201612,2016,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.6702
201701,2017,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.6179
201702,2017,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.7605
201703,2017,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.1013
201704,2017,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",4.5746
201705,2017,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.5478
201706,2017,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-3.1622
201707,2017,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.7276
201708,2017,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-3.085
201709,2017,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.6725
201710,2017,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.6584
201711,2017,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.3386
201712,2017,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.8699
201801,2018,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.8451
201802,2018,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.2706
201803,2018,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.4094
201804,2018,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.0141
201805,2018,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.4893
201806,2018,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-3.6955
201807,2018,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.3583
201808,2018,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.8601
201809,2018,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.9668
201810,2018,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.417
201811,2018,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.0037
201812,2018,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.6485
201901,2019,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-4.4275
201902,2019,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.9919
201903,2019,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",7.2824
201904,2019,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.736
201905,2019,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.1673
201906,2019,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.4408
201907,2019,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.3759
201908,2019,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-3.9238
201909,2019,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.0033
201910,2019,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.7342
201911,2019,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",4.4514
201912,2019,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",6.8981
202001,2020,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-4.4108
202002,2020,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.8219
202003,2020,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",4.8626
202004,2020,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.2898
202005,2020,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.0515
202006,2020,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.3548
202007,2020,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.9788
202008,2020,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.6072
202009,2020,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",9.7998
202010,2020,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.4052
202011,2020,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.51
202012,2020,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.2285
202101,2021,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.8157
202102,2021,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.7747
202103,2021,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.1035
202104,2021,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.2813
202105,2021,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.29
202106,2021,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.4158
202107,2021,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.4023
202108,2021,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.6983
202109,2021,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.5842
202110,2021,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.7087
202111,2021,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.4043
202112,2021,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.9513
202201,2022,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.8745
202202,2022,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.7208
202203,2022,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.3578
202204,2022,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.7051
202205,2022,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.0216
202206,2022,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.5102
202207,2022,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.8785
202208,2022,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.9977
202209,2022,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.0456
202210,2022,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.9738
202211,2022,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.9609
202212,2022,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.8955
202301,2023,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.1103
202302,2023,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.8011
202303,2023,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.6319
202304,2023,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.6539
202305,2023,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.5485
202306,2023,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.8378
202307,2023,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-3.2247
202308,2023,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.3643
202309,2023,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.4974
202310,2023,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.1864
202311,2023,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.1939
202312,2023,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.4594
202401,2024,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",5.5122
202402,2024,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-2.1179
202403,2024,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.0021
202404,2024,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-1.2234
202405,2024,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.4951
202406,2024,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.8763
202407,2024,7,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-4.0843
202408,2024,8,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-3.3754
202409,2024,9,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.5893
202410,2024,10,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.7237
202411,2024,11,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.3363
202412,2024,12,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.2306
202501,2025,1,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.0877
202502,2025,2,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",-0.1286
202503,2025,3,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",2.9974
202504,2025,4,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",3.159
202505,2025,5,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",0.0851
202506,2025,6,2265,IPCA - Variacao mensal,%,tuberculos,"IPCA - Tuberculos, raizes e legumes",1.0362
